,_id,name,category_code,founded_year,total_money_raised,funding_rounds,acquisition,offices,acquisition.price_amount,acquisition.price_currency_code,acquisition.term_code,acquisition.source_url,acquisition.source_description,acquisition.acquired_year,acquisition.acquired_month,acquisition.acquired_day,acquisition.acquiring_company.name,acquisition.acquiring_company.permalink,venue_location,GeoPoint_status
91,52cdef7e4bab8bd67529a872,Indee,games_video,2010,$0,,,"{'description': 'Headquarters', 'address1': '1750 Montgomery St', 'address2': 'Suite 150', 'zip_code': '94133', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.8053241, 'longitude': -122.4052761}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.4052761, 37.8053241]}}",GeoPoint Found
92,52cdef7e4bab8bd67529a8ca,LoveAccess,other,2012,$0,,,"{'description': '', 'address1': '77 Accord Park Drive Unit C-2', 'address2': '', 'zip_code': '02061', 'city': 'Norwell', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.166398, 'longitude': -70.884948}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-70.884948, 42.166398]}}",GeoPoint Found
95,52cdef7e4bab8bd67529aae4,eCampusCash,web,2010,$0,,,"{'description': 'Headquarters', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Van Nuys', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 40.650291, 'longitude': -74.294395}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-74.294395, 40.650291]}}",GeoPoint Found
96,52cdef7e4bab8bd67529abc2,VisualOn,software,2011,$3.1M,"{'id': 4529, 'round_code': 'b', 'source_url': 'http://venturebeat.com/2007/12/21/visualon-raises-21m-for-mobile-multimedia/', 'source_description': 'VisualOn raises $2.1M for mobile multimedia.', 'raised_amount': 2100000, 'raised_currency_code': 'USD', 'funded_year': 2007, 'funded_month': 12, 'funded_day': 21, 'investments': [{'company': None, 'financial_org': {'name': 'AsiaTech Management', 'permalink': 'asiatech-management'}, 'person': None}, {'company': None, 'financial_org': {'name': 'EXA Ventures', 'permalink': 'exa-ventures'}, 'person': None}]}",,"{'description': 'Headquarters', 'address1': '4675 Stevens Creek Blvd', 'address2': '# 200', 'zip_code': '95051', 'city': 'Santa Clara', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.270518, 'longitude': -121.955879}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-121.955879, 37.270518]}}",GeoPoint Found
96,52cdef7e4bab8bd67529abc2,VisualOn,software,2011,$3.1M,"{'id': 15044, 'round_code': 'b', 'source_url': '', 'source_description': 'EDGAR', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2006, 'funded_month': 3, 'funded_day': 1, 'investments': [{'company': {'name': 'MedioStream', 'permalink': 'mediostream'}, 'financial_org': None, 'person': None}, {'company': None, 'financial_org': {'name': 'AsiaTech Management', 'permalink': 'asiatech-management'}, 'person': None}]}",,"{'description': 'Headquarters', 'address1': '4675 Stevens Creek Blvd', 'address2': '# 200', 'zip_code': '95051', 'city': 'Santa Clara', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.270518, 'longitude': -121.955879}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-121.955879, 37.270518]}}",GeoPoint Found
100,52cdef7e4bab8bd67529afbb,kinDragon,software,2010,$0,,,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '34243', 'city': 'Sarasota', 'state_code': 'FL', 'country_code': 'USA', 'latitude': 27.4081935, 'longitude': -82.5294065}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-82.5294065, 27.4081935]}}",GeoPoint Found
104,52cdef7e4bab8bd67529b158,BASH Gaming,games_video,2010,$1M,"{'id': 29333, 'round_code': 'angel', 'source_url': 'http://techcrunch.com/2012/04/16/bitrhymes-1m-funding/', 'source_description': 'Bingo Bash-Maker BitRhymes Raises $1M For Casino-Style Games on Facebook, Mobile', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 4, 'funded_day': 16, 'investments': []}",,"{'description': 'US Office', 'address1': '', 'address2': '', 'zip_code': '94555', 'city': 'Fremont', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.5561712, 'longitude': -122.0780632}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.0780632, 37.5561712]}}",GeoPoint Found
104,52cdef7e4bab8bd67529b158,BASH Gaming,games_video,2010,$1M,"{'id': 29333, 'round_code': 'angel', 'source_url': 'http://techcrunch.com/2012/04/16/bitrhymes-1m-funding/', 'source_description': 'Bingo Bash-Maker BitRhymes Raises $1M For Casino-Style Games on Facebook, Mobile', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 4, 'funded_day': 16, 'investments': []}",,"{'description': 'India Office', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Bangalore', 'state_code': None, 'country_code': 'IND', 'latitude': 12.971606, 'longitude': 77.594376}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [77.594376, 12.971606]}}",GeoPoint Found
106,52cdef7e4bab8bd67529b1ef,Fliggo,games_video,2012,$0,"{'id': 5169, 'round_code': 'seed', 'source_url': '', 'source_description': 'Y Combinator', 'raised_amount': None, 'raised_currency_code': None, 'funded_year': 2009, 'funded_month': 1, 'funded_day': 1, 'investments': [{'company': {'name': 'Y Combinator', 'permalink': 'y-combinator'}, 'financial_org': None, 'person': None}]}",,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.775196, 'longitude': -122.419204}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.419204, 37.775196]}}",GeoPoint Found
107,52cdef7e4bab8bd67529b1f6,AppNeta,software,2010,$55.8M,"{'id': 5172, 'round_code': 'c', 'source_url': 'http://www.apparentnetworks.com/news/press-090225.asp', 'source_description': 'Apparent Networks Obtains Expansion Capital Investment From Leading Venture Firms', 'raised_amount': 12000000, 'raised_currency_code': 'USD', 'funded_year': 2009, 'funded_month': 2, 'funded_day': 25, 'investments': [{'company': None, 'financial_org': {'name': 'Egan-Managed Capital', 'permalink': 'egan-managed-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Bain Capital Ventures', 'permalink': 'bain-capital-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'JMI Equity', 'permalink': 'jmi-equity'}, 'person': None}, {'company': None, 'financial_org': {'name': 'BDC Venture Capital', 'permalink': 'bdc-venture-capital'}, 'person': None}]}",,"{'description': 'AppNeta', 'address1': '285 Summer Street', 'address2': '4th Floor', 'zip_code': '02127', 'city': 'SOUTH BOSTON', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.318138, 'longitude': -71.24756}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-71.24756, 42.318138]}}",GeoPoint Found
107,52cdef7e4bab8bd67529b1f6,AppNeta,software,2010,$55.8M,"{'id': 12063, 'round_code': 'b', 'source_url': 'http://www.apparentnetworks.com/company/news-center/press-releases.aspx?prId=28', 'source_description': 'Apparent Networksâ„¢ Secures $13.6 Million in Series B Financing From Bain Capital Ventures and JMI Equity', 'raised_amount': 13600000, 'raised_currency_code': 'USD', 'funded_year': 2007, 'funded_month': 7, 'funded_day': 16, 'investments': [{'company': None, 'financial_org': {'name': 'Bain Capital Ventures', 'permalink': 'bain-capital-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'JMI Equity', 'permalink': 'jmi-equity'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Business Development Bank of Canada', 'permalink': 'business-development-bank-of-canada'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Aden Investments', 'permalink': 'aden-investments'}, 'person': None}]}",,"{'description': 'AppNeta', 'address1': '285 Summer Street', 'address2': '4th Floor', 'zip_code': '02127', 'city': 'SOUTH BOSTON', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.318138, 'longitude': -71.24756}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-71.24756, 42.318138]}}",GeoPoint Found
107,52cdef7e4bab8bd67529b1f6,AppNeta,software,2010,$55.8M,"{'id': 22683, 'round_code': 'unattributed', 'source_url': 'http://www.masshightech.com/stories/2011/04/25/daily30-Apparent-Networks-rebrands-as-AppNeta-with-62M.html', 'source_description': 'Apparent Networks rebrands as AppNeta with $6.2M', 'raised_amount': 6200000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 4, 'funded_day': 27, 'investments': [{'company': None, 'financial_org': {'name': 'Bain Capital Ventures', 'permalink': 'bain-capital-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Egan-Managed Capital', 'permalink': 'egan-managed-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'JMI Equity', 'permalink': 'jmi-equity'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Business Development Bank of Canada', 'permalink': 'business-development-bank-of-canada'}, 'person': None}]}",,"{'description': 'AppNeta', 'address1': '285 Summer Street', 'address2': '4th Floor', 'zip_code': '02127', 'city': 'SOUTH BOSTON', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.318138, 'longitude': -71.24756}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-71.24756, 42.318138]}}",GeoPoint Found
107,52cdef7e4bab8bd67529b1f6,AppNeta,software,2010,$55.8M,"{'id': 36423, 'round_code': 'c', 'source_url': 'http://www.appneta.com/2013/03/18/appneta-raises-16-million-investment-driven-by-triple-digit-growth-and-apm-3-0-strategy/', 'source_description': 'AppNeta Raises $16 Million Investment Driven by Triple Digit Growth and APM 3.0 Strategy', 'raised_amount': 16000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 3, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Bain Capital Ventures', 'permalink': 'bain-capital-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Egan-Managed Capital', 'permalink': 'egan-managed-capital'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Business Development Bank of Canada', 'permalink': 'business-development-bank-of-canada'}, 'person': None}, {'company': None, 'financial_org': {'name': 'JMI Equity', 'permalink': 'jmi-equity'}, 'person': None}]}",,"{'description': 'AppNeta', 'address1': '285 Summer Street', 'address2': '4th Floor', 'zip_code': '02127', 'city': 'SOUTH BOSTON', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.318138, 'longitude': -71.24756}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-71.24756, 42.318138]}}",GeoPoint Found
107,52cdef7e4bab8bd67529b1f6,AppNeta,software,2010,$55.8M,"{'id': 54801, 'round_code': 'unattributed', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1211221/000114036113041671/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 7999998, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 11, 'funded_day': 12, 'investments': []}",,"{'description': 'AppNeta', 'address1': '285 Summer Street', 'address2': '4th Floor', 'zip_code': '02127', 'city': 'SOUTH BOSTON', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.318138, 'longitude': -71.24756}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-71.24756, 42.318138]}}",GeoPoint Found
109,52cdef7e4bab8bd67529b2a6,MyLikes,advertising,2010,$6.23M,"{'id': 14149, 'round_code': 'seed', 'source_url': 'http://techcrunch.com/2010/04/13/mylikes-raises-630000-seed-round-all-from-ex-googlers/', 'source_description': 'MyLikes Raises $630,000 Seed Round, All From Ex-Googlers', 'raised_amount': 630000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 4, 'funded_day': 13, 'investments': [{'company': None, 'financial_org': None, 'person': {'first_name': 'Paul', 'last_name': 'Buchheit', 'permalink': 'paul-buchheit'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Sanjeev', 'last_name': 'Singh', 'permalink': 'sanjeev-singh'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Georges', 'last_name': 'Harik', 'permalink': 'georges-harik'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Dipchand', 'last_name': 'Nishar', 'permalink': 'dipchand-nishar'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Keval', 'last_name': 'Desai', 'permalink': 'keval-desai'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Thomas', 'last_name': 'Korte', 'permalink': 'thomas-korte'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'David', 'last_name': 'Scacco', 'permalink': 'david-scacco'}}, {'company': None, 'financial_org': {'name': 'Metamorphic Ventures', 'permalink': 'metamorphic-ventures-llc'}, 'person': None}, {'company': None, 'financial_org': {'name': 'XG Ventures', 'permalink': 'xg-ventures'}, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Richard', 'last_name': 'Chen', 'permalink': 'richard-chen-3'}}, {'company': None, 'financial_org': {'name': 'Felicis Ventures', 'permalink': 'felicis-ventures'}, 'person': None}]}",,"{'description': '', 'address1': '1000 Brannan St, #502', 'address2': '', 'zip_code': '94103', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.777995, 'longitude': -122.408914}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.408914, 37.777995]}}",GeoPoint Found
109,52cdef7e4bab8bd67529b2a6,MyLikes,advertising,2010,$6.23M,"{'id': 21682, 'round_code': 'a', 'source_url': 'http://techcrunch.com/2011/02/28/mylikes-khosla-buchheit/', 'source_description': 'Khosla Ventures Leads $5.6 Million Funding For MyLikes; Buchheit Joins Board', 'raised_amount': 5600000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 11, 'funded_day': 30, 'investments': [{'company': None, 'financial_org': {'name': 'Khosla Ventures', 'permalink': 'khosla-ventures'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Metamorphic Ventures', 'permalink': 'metamorphic-ventures-llc'}, 'person': None}, {'company': None, 'financial_org': {'name': 'Lightspeed Venture Partners', 'permalink': 'lightspeed-venture-partners'}, 'person': None}]}",,"{'description': '', 'address1': '1000 Brannan St, #502', 'address2': '', 'zip_code': '94103', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.777995, 'longitude': -122.408914}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.408914, 37.777995]}}",GeoPoint Found
117,52cdef7e4bab8bd67529b653,RipCloud,network_hosting,2012,$0,,,"{'description': 'Dallas', 'address1': '', 'address2': '', 'zip_code': '', 'city': '', 'state_code': 'TX', 'country_code': 'USA', 'latitude': 37.7581148, 'longitude': -122.4184108}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.4184108, 37.7581148]}}",GeoPoint Found
118,52cdef7e4bab8bd67529b681,Plug in SEO,enterprise,2012,$0,,,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'London', 'state_code': None, 'country_code': 'GBR', 'latitude': 51.5001524, 'longitude': -0.1262362}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}}",GeoPoint Found
119,52cdef7e4bab8bd67529b6c2,Jobzle,other,2010,$30k,"{'id': 5565, 'round_code': 'seed', 'source_url': '', 'source_description': 'Friends & Family', 'raised_amount': 10000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 9, 'funded_day': 1, 'investments': []}",,"{'description': 'Jobzle HQ', 'address1': '1 Davol Square', 'address2': '', 'zip_code': '02903', 'city': 'Providence', 'state_code': 'RI', 'country_code': 'USA', 'latitude': 41.8274209, 'longitude': -71.4030891}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-71.4030891, 41.8274209]}}",GeoPoint Found
119,52cdef7e4bab8bd67529b6c2,Jobzle,other,2010,$30k,"{'id': 16498, 'round_code': 'seed', 'source_url': 'http://www.betaspring.com', 'source_description': 'BetaSpring Source', 'raised_amount': 20000, 'raised_currency_code': 'USD', 'funded_year': 2010, 'funded_month': 6, 'funded_day': 1, 'investments': [{'company': {'name': 'Betaspring', 'permalink': 'betaspring'}, 'financial_org': None, 'person': None}]}",,"{'description': 'Jobzle HQ', 'address1': '1 Davol Square', 'address2': '', 'zip_code': '02903', 'city': 'Providence', 'state_code': 'RI', 'country_code': 'USA', 'latitude': 41.8274209, 'longitude': -71.4030891}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-71.4030891, 41.8274209]}}",GeoPoint Found
121,52cdef7e4bab8bd67529b7cf,Shopseen,ecommerce,2013,$0,,,"{'description': 'Office', 'address1': '', 'address2': '', 'zip_code': '94103', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.772323, 'longitude': -122.214897}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.214897, 37.772323]}}",GeoPoint Found
123,52cdef7e4bab8bd67529b8bb,Hayen Company,games_video,2011,$0,,,"{'description': 'Main Office', 'address1': '1825 Saint Julian Pl.', 'address2': 'Suite 16-B', 'zip_code': '29204', 'city': 'Columbia', 'state_code': 'SC', 'country_code': 'USA', 'latitude': 34.019114, 'longitude': -81.004871}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-81.004871, 34.019114]}}",GeoPoint Found
128,52cdef7e4bab8bd67529bb25,Flixxy,games_video,2010,$0,,,"{'description': 'Flixxy.com', 'address1': '609 North Osceola Avenue', 'address2': '', 'zip_code': '33755', 'city': 'Clearwater', 'state_code': 'FL', 'country_code': 'USA', 'latitude': 27.972364, 'longitude': -82.800333}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-82.800333, 27.972364]}}",GeoPoint Found
133,52cdef7e4bab8bd67529bd23,Fliptop,enterprise,2010,$6.79M,"{'id': 23861, 'round_code': 'seed', 'source_url': '', 'source_description': '', 'raised_amount': 2400000, 'raised_currency_code': 'USD', 'funded_year': 2011, 'funded_month': 6, 'funded_day': 28, 'investments': [{'company': None, 'financial_org': None, 'person': {'first_name': 'Kenny', 'last_name': 'Van Zant', 'permalink': 'kenny-van-zant'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Sunil', 'last_name': 'Paul', 'permalink': 'sunil-paul'}}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Peggy', 'last_name': 'Taylor', 'permalink': 'peggy-taylor'}}, {'company': None, 'financial_org': {'name': 'Longworth Venture Partners', 'permalink': 'longworth-venture-partners'}, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Doug', 'last_name': 'Camplejohn', 'permalink': 'doug-camplejohn'}}]}",,"{'description': 'Headquarters', 'address1': '580 Howard Street', 'address2': 'Suite 201', 'zip_code': '94105', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.775206, 'longitude': -122.419209}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.419209, 37.775206]}}",GeoPoint Found
133,52cdef7e4bab8bd67529bd23,Fliptop,enterprise,2010,$6.79M,"{'id': 29207, 'round_code': 'seed', 'source_url': '', 'source_description': '', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 2, 'funded_day': 10, 'investments': [{'company': None, 'financial_org': {'name': 'Western Technology Investment', 'permalink': 'western-technology-investment'}, 'person': None}]}",,"{'description': 'Headquarters', 'address1': '580 Howard Street', 'address2': 'Suite 201', 'zip_code': '94105', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.775206, 'longitude': -122.419209}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.419209, 37.775206]}}",GeoPoint Found
133,52cdef7e4bab8bd67529bd23,Fliptop,enterprise,2010,$6.79M,"{'id': 32192, 'round_code': 'seed', 'source_url': '', 'source_description': '', 'raised_amount': 2800000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 3, 'funded_day': 1, 'investments': [{'company': None, 'financial_org': {'name': 'Data Collective', 'permalink': 'data-collective'}, 'person': None}, {'company': None, 'financial_org': None, 'person': {'first_name': 'Robert', 'last_name': 'Goldberg', 'permalink': 'robert-goldberg'}}, {'company': None, 'financial_org': {'name': 'Raptor Ventures', 'permalink': 'raptor-ventures'}, 'person': None}]}",,"{'description': 'Headquarters', 'address1': '580 Howard Street', 'address2': 'Suite 201', 'zip_code': '94105', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.775206, 'longitude': -122.419209}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.419209, 37.775206]}}",GeoPoint Found
133,52cdef7e4bab8bd67529bd23,Fliptop,enterprise,2010,$6.79M,"{'id': 53328, 'round_code': 'unattributed', 'source_url': '', 'source_description': 'VC Funding: Q2 2012 source', 'raised_amount': 585000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 4, 'funded_day': None, 'investments': [{'company': None, 'financial_org': {'name': 'Longworth Venture Partners', 'permalink': 'longworth-venture-partners'}, 'person': None}]}",,"{'description': 'Headquarters', 'address1': '580 Howard Street', 'address2': 'Suite 201', 'zip_code': '94105', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.775206, 'longitude': -122.419209}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.419209, 37.775206]}}",GeoPoint Found
135,52cdef7f4bab8bd67529bd9b,ekidnaworld,games_video,2010,$0,,,"{'description': '', 'address1': 'Fortitude Valley', 'address2': 'Fortitude Valley', 'zip_code': '4006', 'city': 'Queensland', 'state_code': None, 'country_code': 'AUS', 'latitude': -27.4574861, 'longitude': 153.033686}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [153.033686, -27.4574861]}}",GeoPoint Found
136,52cdef7f4bab8bd67529bddf,Chicisimo,fashion,2010,$800k,"{'id': 31236, 'round_code': 'angel', 'source_url': 'http://www.finsmes.com/2012/07/chicisimo-raises-800k-angel-funding.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29', 'source_description': 'Chicisimo Raises $800K in Angel Funding', 'raised_amount': 800000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 7, 'funded_day': 11, 'investments': [{'company': None, 'financial_org': {'name': 'VitaminaK', 'permalink': 'vitaminak'}, 'person': None}]}",,"{'description': 'Office', 'address1': 'Calle Henao 14', 'address2': 'nº 4, 4ºD', 'zip_code': '', 'city': 'Bilbao', 'state_code': None, 'country_code': 'ESP', 'latitude': 43.264499, 'longitude': -2.9308322}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-2.9308322, 43.264499]}}",GeoPoint Found
138,52cdef7f4bab8bd67529bf69,VistaGen Therapeutics,biotech,2013,$41.3M,"{'id': 6483, 'round_code': 'unattributed', 'source_url': 'http://venturebeat.com/2008/12/22/vistagen-gobbles-up-1m-for-stem-cell-research/', 'source_description': 'VistaGen gobbles up $1M for stem-cell research', 'raised_amount': 1000000, 'raised_currency_code': 'USD', 'funded_year': 2008, 'funded_month': 12, 'funded_day': 22, 'investments': [{'company': None, 'financial_org': {'name': 'California Institute for Regenerative Medicine', 'permalink': 'california-institute-for-regenerative-medicine'}, 'person': None}]}",,"{'description': '', 'address1': '384 Oyster Point Blvd., Suite #8', 'address2': '', 'zip_code': '94080', 'city': 'South San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.6656476, 'longitude': -122.3843489}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.3843489, 37.6656476]}}",GeoPoint Found
138,52cdef7f4bab8bd67529bf69,VistaGen Therapeutics,biotech,2013,$41.3M,"{'id': 8459, 'round_code': 'unattributed', 'source_url': 'http://venturebeat.com/2007/08/10/vistagen-raises-375m-for-stem-cell-derived-drugs/', 'source_description': 'VistaGen raises $3.75M for stem-cell derived drugs', 'raised_amount': 3750000, 'raised_currency_code': 'USD', 'funded_year': 2007, 'funded_month': 8, 'funded_day': 10, 'investments': [{'company': None, 'financial_org': {'name': 'Montaur Capital Partners', 'permalink': 'montaur-capital-partners'}, 'person': None}]}",,"{'description': '', 'address1': '384 Oyster Point Blvd., Suite #8', 'address2': '', 'zip_code': '94080', 'city': 'South San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.6656476, 'longitude': -122.3843489}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.3843489, 37.6656476]}}",GeoPoint Found
138,52cdef7f4bab8bd67529bf69,VistaGen Therapeutics,biotech,2013,$41.3M,"{'id': 36932, 'round_code': 'post_ipo_equity', 'source_url': 'http://www.vistagen.com/?p=1105', 'source_description': 'VistaGen Announces $36 Million Strategic Financing Agreement', 'raised_amount': 36000000, 'raised_currency_code': 'USD', 'funded_year': 2013, 'funded_month': 4, 'funded_day': 10, 'investments': []}",,"{'description': '', 'address1': '384 Oyster Point Blvd., Suite #8', 'address2': '', 'zip_code': '94080', 'city': 'South San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.6656476, 'longitude': -122.3843489}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.3843489, 37.6656476]}}",GeoPoint Found
138,52cdef7f4bab8bd67529bf69,VistaGen Therapeutics,biotech,2013,$41.3M,"{'id': 47148, 'round_code': 'debt_round', 'source_url': 'http://www.sec.gov/Archives/edgar/data/1411685/000141588912000325/xslFormDX01/primary_doc.xml', 'source_description': 'SEC', 'raised_amount': 500000, 'raised_currency_code': 'USD', 'funded_year': 2012, 'funded_month': 3, 'funded_day': 7, 'investments': []}",,"{'description': '', 'address1': '384 Oyster Point Blvd., Suite #8', 'address2': '', 'zip_code': '94080', 'city': 'South San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.6656476, 'longitude': -122.3843489}",,,,,,,,,,,"{'PointCategory': 'business office', 'GeoPoint': {'type': 'Point', 'coordinates': [-122.3843489, 37.6656476]}}",GeoPoint Found
